,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
499,"httpsnbcnewscomthinkopiniontrumprepublicansprefercovidtaxcutshikesourresearchprovesncna1252242â

only in america lack of opinion is an opinion

you cannot have debates with those who are allergic to facts  hate truth 

as long as goptraitors are in power the us is not out of trouble

goptaxscam trump trumpvirus covid19 trumpgenocide resistopinion  trickledown tax cuts dont work our research proves it â just in time for covid
policymakers at all levels of the us government should not cut taxes on wealthy individuals or corporations as a way to aid the economic",9,0,0,5.817073170731708,80
500,"crimesagainsthumanity should never go unpunished 

removetrumpnow 

gopbetrayedamerica 

trumpisacriminal trump trumpisaliar trumpisanationaldisgrace trumptreason trumpvirus covid19 racism trumpgenocide trumptraitor trumpcoupat",17,0,0,11.333333333333334,18
501,"before unity
there must be justice

removetrumpnow 

trumpisanationaldisgrace trumpisacriminal traitorssupporttraitortrump trumpvirus coronavirus covid19 trumpgenocide trumptraitor trumptreason nashvilleexplosion treasonoustru",16,0,0,11.444444444444445,16
502,my mak and siblings had to be quarantined right until 312021 until t,0,0,0,4.3076923076923075,13
503,"malaysia to intensify covid19 vaccine development with uae  agong

httpsberna",2,0,0,6.6,10
504,19 a shitty gov and what bad luck seh wedding until,0,0,0,3.727272727272727,11
505,"25 dec 2020  annaatthe movie crew 4 pax diagnosed with covid19 superstar tested negative
he been diagnosed with bp fluctuation problems 
dr advised him to be admitted
bp fluctuation problems due to aging fa",1,0,3,5.029411764705882,33
506,"2020 dec 3  arjuna and tamilaruvi convinced him to start the party  do the manadu with safe  secure method rajini is still 5050  he deeply disturbed by demises of his friend spb due to this covid19

he sai",0,0,2,4.2894736842105265,41
507,greetings with turyaman but now the covid19 seas,0,0,0,5.125,8
508,"the number of covid19 infections in malaysia remains at four figures with 1925 cases on tuesday dec 29 bringing the cumulative number of cases in the country to 108615

read",0,0,0,4.766666666666667,29
509,avoiding epidemics,3,0,0,8.5,2
510,to themamuakut only able to pray that my family  peo,0,1,0,4.2,11
511,happy holidays and recreations but dont forget covid19 is still in our community always comply with the sop set by th,0,0,0,4.619047619047619,21
512,selangor state health department jkns issued a 10day banting public market closure instruction starting today to give way to the implementation of the sanitation process and the covid19 positive patient contact screening test covid19 banting public market closes 10 days for sanitation and screening shah alam dec 29  the selangor state health department jkns issued a 10day banting public market closure i,0,0,2,5.548387096774194,63
513,is hoped that with the availability of the covid19 vaccine it provides a new ray in the effort to curb the spread of the,1,0,0,4.041666666666667,24
514,death toll from covid19 also increased by 10253 cases which made the total number,0,0,0,4.857142857142857,14
515,of 29 december 2020 the cumulative number of covid19 positive cases worldwide has now reached 8173 million cases with,0,0,1,5.2105263157894735,19
516,"covid19 banting public market ordered to close
httpsthestarcommynewsnation20201229covid19bantingpublicmarketorderedtocloseâcovid19 banting public market ordered to close
shah alam bernama the banting public market has been ordered to close for 10 days from tuesday dec 29 to allow for sanitation operations and covid19 s",0,0,1,6.829268292682927,39
517,"sometime in the future you will tell your children  the 45th was illegitimate but we let him serve fullterm anyway

your kids will be very confused

removetrumpnow 

trump trumpisacriminal traitortrump trumpvirus covid19 trumpgen",11,0,0,5.818181818181818,32
518,other tongues taste kan other traders how to cook as well just dont like very org overclaim review when the reviee is honestly takleh accepts the punch exhausted when to fake revi,0,0,1,4.625,32
519,covid19 upended fashion trends but will they last his,0,0,0,5.0,9
520,"covid19 banting public market ordered to closecovid19 banting public market ordered to close
shah alam the banting public market was ordered to close for 10 days from today to allow for sanitation operations and covid",0,0,1,5.228571428571429,34
521,"you mean like how covid19 started in chinaquote tweet
newsweek
newsweek
 â dec 29 2020
china calls xinjiang human rights violations claims lie of the century httpsnewsweekcomchinacallsxinjianghumanrightsviolationsclaimsliecentury1557697utmtermautofeedutmmediumsoc",0,1,1,8.74074074074074,24
522,a facial blindness even where you are covid19 of infectious diseases regardless of rank status degree or property national security council department of information malaysia pkpb kitateguhk,5,0,0,6.074074074074074,27
523,is 76 times its risk for covid19 patients compared with influenza the you,0,0,0,4.6923076923076925,13
524,"a good friend of mine is diagnosed with covid19 and i had met him a couple of times this past week 

not gonna take any chances wife and i gonn",0,0,0,3.7333333333333334,30
525,"soccerpremier league records 18 new covid19 positives highest in a week
httpsthestarcommysportfootball20201229soccerpremierleaguerecords18newcovid19positiveshighestinaweekâsoccerpremier league records 18 new covid19 positives highest in a week
reuters  the premier league said on tuesday that 18 individuals tested positive for covid19 the highest number of cases in a week this season in the latest round of te",0,0,3,6.903846153846154,51
526,covid19 nine new clusters in selangor kl pahang sabah malacca and ns httpsnamedcombmnewsphpid1916871âquote tweet named bernamadotcom â dec 29 2020 nine new clusters covid19 dete,2,1,1,6.12,25
527,myhealthkkm dah install bunting red zone covid19 surrounding the district mpampangjaya this one is near nirwana park ampang new town doesnt see it anymore kitajagakita dont get rid of yellow districts green dont like us to creep up their place,2,2,0,5.1,40
528,"todays covid19 numbers
 1925 new cases 1915 local transmissions and 10 imported cases
 1123 recoveries
 21443 active cases
 2 death 457 in total in malaysia since the pandemic began
 117 patients in icu including 55 who",3,0,4,4.972222222222222,36
529,returning from kl mostly positive covid19 yes,0,0,0,5.571428571428571,7
530,that i wont be kicking my brothers for space while sleeping please cure  banish cov,0,0,0,4.533333333333333,16
531,three of the four new positive covid19 cases reported in sarawak today involved individuals arriving from johor bringing the total number of cases in sarawak now 111,0,0,0,5.148148148148148,27
532,infogra,0,0,0,7.0,1
533,bank islam dbayu bj,2,0,0,4.0,4
534,"banting wet market hit by covid19 cases ordered to closebanting wet market hit by covid19 cases ordered to close
premises to",0,0,1,4.9523809523809526,20
535,"covid19 1925 new cases two deaths today  health dgcovid19 1925 new cases two deaths today  health dg
kuala lumpur the number of new daily covid19 cases in malaysia stays in four figures at 1925 cases today while total acti",0,0,0,4.666666666666667,40
536,how to find the cure of new covid,0,0,0,3.25,8
537,info  the latest covid19 december 29 2,1,0,0,4.428571428571429,8
538,14day movement of covid19 cases by parliament in kuala lumpur amp putrajaya 16 december to 29 december 2020 kualalumpur putrajaya janganlekadanalpa kitajagakita kitamestimenang normabaharu covid19 coronavirus,10,0,2,7.038461538461538,26
539,selangor journal  covid19 1925 new cases two deaths today â health dg httpsselangorjournalmy202012covid191925newcasestwodeathstodayheal,0,0,0,9.384615384615385,14
540,greetings with global pisces but now the covid19 season,0,0,0,5.222222222222222,9
541,"covid19 nine new clusters detected while three others end
httpsthestarcommynewsnation20201229covid19ninenewclustersdetectedwhilethreeothersendâcovid19 nine new clusters detected while three others end
petaling jaya three covid19 clusters have ended while nine new ones have been detecte",0,0,0,7.96875,30
542,"daily snapshot total cases crossed the 149 million mark at 700 pm with over 11500 cases reported across the region since our last update

theaseanpost asean prayforasean prayfortheworld covid19 coronavirusoutbreak coronaviru",11,0,0,6.225806451612903,30
543,covid19 selangor kitajagakita httpsfacebookcom236299,3,0,0,12.25,4
544,covid19 selangor kitajagakita httpsfacebookcom236299,3,0,0,12.25,4
545,states biotechnology company moderna agreed to supply a vaccination covid19 for 20 million south koreans starting the second quarter of next year the matter was announced by the presidents offi,4,0,1,5.466666666666667,30
546,status covid19 29 dec 2020 cured cases1123 total cured cases86715 cases new cases positive1925 cases 1915 local 10 imports total positive108615 cases death case2 total death cases457 cases resources kkmputrajaya kool,5,1,4,6.0,31
547,first coopbank gst managed to achieve a profit of more than rm80 million despite the challenges of the covid19 outbreak httpsfacebookcomonenewsonlineofficialvideos833611977,4,0,0,7.238095238095238,21
