UserName,Handle,Timestamp,text,Type
KK_10,@kk131066,2020-12-30T13:27:48.000Z,"No one is going to speak up for you

You must do it yourself if you want your children to have a bright future

#TruthMatters

#Trump #TrumpTreason #TraitorTrump #TrumpIsACriminal #TrumpIsPathetic #TrumpVirus #COVID19 #TrumpGenocide #nashvillebombing #Resist #Resistance #TruthGIF",Global
Aidila Razak,@aidilarazak,2020-12-30T12:37:49.000Z,"The story of one person living in a household with Covid-19 patients, waiting for help from MOH. REVIEW | Experience of a week living with Covid-19 patients Our serum companions were found to be positive since last week but have not been placed in hospital. malaysiakini.com","News, Malaysia"
KKMalaysia,@KKMPutrajaya,2020-12-30T12:37:31.000Z,"The United States continues to remain the worst affected country with a total positive cases of #COVID-19 cases of 19.78 million cases. This followed India, Brazil and Russia.",Global
OneNews,@onenewsofficial,2020-12-30T12:34:55.000Z,"COVID-19: 1,870 new cases today #onenews #covid19COVID-19: 1,870 new cases today - OneNews A total of 745 covid-19 cured cases were reported today making the total number of cases recovered was 87,460. Meanwhile, another 1,870 new cases were recorded making the total number of cases increasing to... onenews.my","News, Malaysia"
OneNews,@onenewsofficial,2020-12-30T12:33:03.000Z,"Indonesia signed two more agreements to acquire additional Covid-19 Vaccines. According to His Foreign Minister, Retno Marsudi, he obtained 50 million doses of the vaccine from pharmaceutical companies AstraZaneca and Novavax. #onenews #indonesia #vaccine #covid190:21 43 views",Global
August Teh,@august_teh,2020-12-30T12:31:36.000Z,Check out soon on my short canvass on the Selangor Pakatan Harapan Government on yet again another Air Selangor Water Cut pickle as well their poor grip on Selangorâ€™s Covid 19 cases.,"News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-30T12:31:24.000Z,#COVID19Malaysia : 14-day movement of COVID-19 cases by parliament in Kuala Lumpur &amp; Putrajaya (17 December to 30 December 2020) #KualaLumpur #Putrajaya #JanganLekaDanAlpa #KitaJagaKita #KitaMestiMenang #NormaBaharu #COVID19 #coronavirus #KLCeria #CMSWPKLKKMM and 3 others,"News, Malaysia"
Aman Firdaus,@amanfirdaus,2020-12-30T12:30:19.000Z,"Vaccinated US nurse contracts COVID-19, expert says Pfizer shot needed more time to work - ABCVaccinated US nurse contracts COVID-19, expert says Pfizer shot needed more time to work - ABC
A nurse in California tested positive for COVID-19 more than a week after receiving Pfizer Inc's vaccine, an ABC News affiliate reported https://bit.ly/2L8iBel on Tuesday, but a medical expert said...
reuters.com",Global
BERNAMA,@bernamadotcom,2020-12-30T12:28:34.000Z,"Indonesia records 8,002 new cases of COVID-19 

https://bernama.com/en/general/news.php?id=1917210#.X-xyag9aHBE.twitterâ€¦",Global
Tim Liew,@iamviscreative,2020-12-30T12:08:25.000Z,"Great session today! It was so exciting to get a chance to share our thoughts on the effect of the Covid-19 pandemic on retailers. If you would like to have the link to the webinar, do comment ""yes"" below. 

#VisCreative #DesignProfitableSpaces #retail https://instagr.am/p/CJa3YwRpoUu/","News, Malaysia"
OneNews,@onenewsofficial,2020-12-30T12:06:54.000Z,"Latest Status #COVID19, 30 Dec 2020 Cured cases=745 New case positive=1,870 cases Total positive=110,485 cases Death case=6 Total death cases=463 cases Cases treated in ICU=131 cases Respiratory Help=62 cases #onenews #covid19 #KitaJagaKita",Deaths
TheMalaysianInsight,@msianinsight,2020-12-30T12:04:32.000Z,"8 more new Clusters of Covid-19 detected yet another new cluster of Covid-19 detected | The Malaysian Insight Three in the Federal Territory of Kuala Lumpur and one each in Selangor, Johor, Pahang, Kedah and Perak respectively. themalaysianinsight.com",Cluster
BERNAMA,@bernamadotcom,2020-12-30T12:03:26.000Z,"COVID-19: Bentong Prison Staff, family quarantined until confirmed negative https://bernama.com/bm/am/news.php?id=1917190#.X-xsg5WN2j0.twitterâ€¦","News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-30T12:02:14.000Z,All Bentong Prison staff and their respective families will be quarantined immediately until the screening process #COVID19 is completed and they are confirmed negatively following the declaration of the Mempaga Wall Cluster yesterday - the Pahang State Disaster Management Committee,Cluster
TheVibes.com,@thevibesnews,2020-12-30T12:01:32.000Z,"No one is going to speak up for you

You must do it yourself if you want your children to have a bright future

#TruthMatters

#Trump #TrumpTreason #TraitorTrump #TrumpIsACriminal #TrumpIsPathetic #TrumpVirus #COVID19 #TrumpGenocide #nashvillebombing #Resist #Resistance #TruthGIF",Global
rancaktv,@rancaktv,2020-12-30T11:34:47.000Z,"The story of one person living in a household with Covid-19 patients, waiting for help from MOH. REVIEW | Experience of a week living with Covid-19 patients Our serum companions were found to be positive since last week but have not been placed in hospital. malaysiakini.com","News, Malaysia"
TheMalaysianInsight,@msianinsight,2020-12-30T11:30:33.000Z,"The United States continues to remain the worst affected country with a total positive cases of #COVID-19 cases of 19.78 million cases. This followed India, Brazil and Russia.",Global
Akhramsyah MU Sanusi,@AMUBAIDAHS,2020-12-30T11:29:15.000Z,"COVID-19: 1,870 new cases today #onenews #covid19COVID-19: 1,870 new cases today - OneNews A total of 745 covid-19 cured cases were reported today making the total number of cases recovered was 87,460. Meanwhile, another 1,870 new cases were recorded making the total number of cases increasing to... onenews.my","News, Malaysia"
Iskandar Putra,@iskandarputra_,2020-12-30T11:28:30.000Z,Weh employees Positive Pelita COVID-19,"News, Malaysia"
North South Initiative,@ns_initiative11,2020-12-30T11:28:08.000Z,"Covid-19: Do many people have pre-existing immunity?Covid-19: Do many people have pre-existing immunity?
It seemed a truth universally acknowledged that the human population had no pre-existing immunity to SARS-CoV-2, but is that actually the case? Peter Doshi explores the emerging research on immunol...
bmj.com","News, Malaysia"
Jummieypella,@Jumoke_23855,2020-12-30T11:25:02.000Z,"COVID-19: Oyedepo, Olukoya, Kumuyi, Others Adjust Cross-over ServicesCOVID-19: Oyedepo, Olukoya, Kumuyi, Others Adjust Cross-over Services
Leading Christian clerics in the country have adjusted their cross-over services with many opting for the virtual experience Loading... File Photo Following the widespread of the COVID-19 pandemic,...
freebiesloaded.co","News, Malaysia"
RTM Malaysia,@RTM_Malaysia,2020-12-30T11:24:15.000Z,"Latest Covid-19 situation as at 30 December 2020, 6.00 pm in Malaysia New cases: 1,870 Active cases: 22,562 Cured: 87,460 Overall cases: 110,485 Death: 463 MINISTRY OF HEALTH MALAYSIA #PKPB #KitaTeguhKitaMenang #KomunikasiKita #PsaCOVID19RTM",Deaths
Saluran TV1,@tv1_rtm,2020-12-30T11:22:58.000Z,"6 cases of death reported today include 1 non-citizen case. The number of cases of COVID-19 deaths in Malaysia is now, 463. MOH condolences to their family members.",Deaths
The ASEAN Post,@theaseanpost,2020-12-30T11:06:33.000Z,"DAILY SNAPSHOT: Total Cases crossed the 1.5 million mark at 7:00 pm with over 11,700 Cases reported across the region since our last update.

#TheASEANPost #ASEAN #PrayForASEAN #PrayForTheWorld #COVID19 #CoronaVirusOutbreak #CoronaVirus #Corona #StayHome
 #Quarantine #Lockdown",Cases
Alexei Ivanovich,@zackfaraday,2020-12-30T11:05:23.000Z,RM0 Do not be afraid to reprimand those who do not take care of physical distance and refuse to practice new norms. We take care of us. Together disconnect the COVID-19 chain.,"News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-30T11:02:01.000Z,#COVID19: 131 positive cases treated in ICU with 62 cases requiring breathing aids - KP Health,"News, Malaysia"
SYOK Malaysia,@syok_malaysia,2020-12-30T11:01:25.000Z,"Here are today's COVID-19 numbers... Quote Tweet Astro Radio News @AstroRadioNews Â· Dec 30, 2020 A total of 1,870 new Cases of COVID-19 were reported today with Johor recording the highest Cases with 607 Cases. Eight more new clusters were detected involving the Klang Valley, Selangor, Johor, Perak, Pahang and Kedah.",Cases
BERNAMA,@bernamadotcom,2020-12-30T11:01:21.000Z,"Police hold roadblocks in UNHCR Labuan settlement area @KKMPutrajaya @Refugees @PDRMsiaCOVID-19: Police hold roadblocks in UNHCR Labuan settlement area National News Organization of Malaysia, news,am, economy, politics, sports, plan, world, youth bernama.com","News, Malaysia"
PN BBC Portal,@bbc_pn,2020-12-30T11:00:32.000Z,"HRDF Ipoh closes two days, Covid-19 positive staff @ @bbc_pnHRDF Ipoh closes two days, Covid-19 positive staff 30 DIS : The Office of the Human Resource Development Fund (HRDF) in Ipoh, Perak announced the closure of the office for two days following a certified Covid-19.Closure... pnbbcportal.com","News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-30T10:59:40.000Z,Johor recorded the highest with 607 Cases followed by Selangor (472) and Sabah (280) - KP Kesihatan,Cases
SIKAP 2020,@SIKAP2020,2020-12-30T10:57:03.000Z,"Malaysia Covid-19 Cases Update 30th December 2020
Source 
@KKMPutrajaya
 

Stay home and stay safe everyone
#spreadlovenotvirus #SiKAP2020 #kitajagakita",Cases
BERNAMA Radio,@bernamaradio,2020-12-30T10:54:14.000Z,"Total active Cases with infection is now 22,562 Cases - KP Health",Cases
SoyaCincau,@Soya_Cincau,2020-12-30T10:44:42.000Z,"Johor recorded a sharp rise with 607 new COVID-19 Cases today, followed by Selangor with 472 Cases, Sabah with 280 Cases and KL with 219 Cases.COVID-19: 1,870 new Cases today, Johor reported the most with 607 Cases | SoyaCincau.com
Malaysia has recorded 1,870 new COVID-19 Cases today which brings the total number of infections to 110,485. There are 6 new deaths reported and the death toll is now 463. The Ministry of Health has...
soyacincau.com",Cases
MAJLIS KESELAMATAN NEGARA JABATAN PERDANA MENTERI,,2020-12-30T10:41:13.000Z,"latest situation on 30 December 2020 #COVID19 in Malaysia : A total of 1,870 new Cases made a total of 110,485 Cases. https://facebook.com/1452870318149203/posts/3038134476289438/â€¦",Cases
Media Selangor,@Media_Selangor,2020-12-30T10:40:49.000Z,"Today, 1,870 new Cases of Covid-19 were noted. (30 December 2020) Johor(607), Selangor(472), Sabah(280) Cured: 745 Death: 6 (5 WN, 2 BWN) Resources: @KKMPutrajaya",Cases
Kool FM,@koolfmmy,2020-12-30T10:40:41.000Z,"Status #COVID19, 30 Dec 2020 Cured cases=745 Total cured cases=87,460 cases New case positive=1,870 cases (1,868 local, 2 imports) Total positive=110,485 cases Death case=6 Total death cases=463 cases Resources: @KKMPutrajaya #KoolFM #kkm #covid19 #kitamestimenang0:00 27 views",Deaths
Lobak Merah,@LobakMerahMY,2020-12-30T10:38:36.000Z,"1,870 New Positive Cases of Covid-19 &amp; 6 Deaths Reported Today[LATEST] 1,870 New Positive Cases of Covid-19 &amp; 6 Deaths Reported Today Briefly, the Ministry of Health Malaysia told 1,870 new cases were reported today (30 December 2020) making the total number of cases to date at 110,485... lobakmerah.com",Deaths
RTM Malaysia,@RTM_Malaysia,2020-12-30T10:15:00.000Z,"Note! Practice 3W, together to stop the COVID-19 outbreak #PKPB #KitaTeguhKitaMenang #KomunikasiKita #PsaCOVID19RTM @beritartm","News, Malaysia"
Christopher Lee,@chriskc_Lee,2020-12-30T10:14:18.000Z,"China Sinopharmâ€™s vaccine has 79% protection rate against COVID-19

China has promised its vaccines at a fair price to developing nations esp in Asia & Africa. However, the access & transparency of their clinical trial data has been in question.China Sinopharmâ€™s vaccine has 79% protection rate against COVID-19
A COVID-19 vaccine developed by a Beijing firm linked to Sinopharm has a protection rate of 79.34per cent against the disease, the firm said in a ...
channelnewsasia.com",Global
Portal Suara TV,@SuaradotTV,2020-12-30T10:11:13.000Z,"findings also show that Wuhan owns a population of 11 million people and 500,000 of them infected with COVID-19."" 'The scale of the case of early COVID-19 infection in Wuhan 10 times' https://suara.tv/30/12/2020/skala-kes-jangkitan-awal-covid-19-di-wuhan-10-kali-ganda/â€¦ via @SuaradotTVSkala case of early COVID-19 infection in Wuhan 10 times BEIJING: A study conducted by China's public health authorities found, the scale of the case of COVID-19 infection in Wuhan at an early stage was nearly 10 times higher. Moreover, the same me study suara.tv",Global
NOC Malaysia,@ocm_mom,2020-12-30T10:10:44.000Z,"Just in; The Olympic Council of Asia announced the second postponement of the 6th Asian Beach Games in Sanya, due to the Covid-19 pandemic. 

â€¢
@AsianGamesOCA
 
@KBSMalaysia
 
@MSNMALAYSIA
 
@isnmalaysia","News, Malaysia"
Media Selangor,@Media_Selangor,2020-12-30T10:10:34.000Z,Cases #Covid19 Selangor are expected to remain high until the heart of 2021 https://selangorkini.my/2020/12/kes-covid-19-di-selangor-dijangka-kekal-tinggi-hingga-tengah-2021/?utm_source=dlvr.it&utm_medium=twitterâ €¦,"News, Malaysia"
,@gomaawo,2020-12-30T10:08:54.000Z,"Hisham says Covid-19 is already in our community, we have to learn to live with it. Quote Tweet F âƒ¤ ck @facktura Â· Dec 28, 2020 Welcome to One Utama during Covid Era 200 cases 2000 cases","News, Malaysia"
iam.fuzy #Blogger #ghostwriter #layannovel,@iamfuzy,2020-12-30T09:56:20.000Z,"safe! avoid Covid19 infection while abroad, contact @MalaysiaMFA 24/7 for any assistance or emergency #reachouttowismaputra","News, Malaysia"
EAIC,@eaicofficial,2020-12-30T09:55:52.000Z,"based on Sunday's Sinar interview quote, Chairman of the Enforcement Agency Integrity Commission (EAIC), Tan Sri Sidek Hassan. #mulakandenganintegriti #Covid_19 #KitaJagaKita #staysafe","News, Malaysia"
RebelRabak,@RebelRabak,2020-12-30T09:47:12.000Z,Do not be afraid to reprimand those who do not take care of physical distance and refuse to practice new norms. We take care of us. Together disconnect the COVID-19 chain.,"News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-30T09:45:44.000Z,"#NormaBaharu
#COVID19
#coronavirus
#KLCeria
#CMSWPKL","News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-30T09:10:11.000Z,"P.Pinang government is seeking the federal government to provide provisions to assist employers who need to do compulsory #COVID19 screening tests on all foreign workers - Chairman of the Housing, Local Government, Town and Country Planning Committee of The State Jagdeep Singh Deo","News, Malaysia"
BERNAMA TV,@BernamaTV,2020-12-30T09:08:18.000Z,"Previously the EPF allowed the extension of the contribution payment date from 15 days of 30 days of monthly monthly basis for the period from April-December this year, with the aim of reducing the burden of the employer due to the current uncertainties due to the COVID-19 pandemic.","News, Malaysia"
HRDF - Human Resources Development Fund,@hrdf_official,2020-12-30T09:06:07.000Z,"Nur Syazana Ali, 27 years old from Kelantan did not break the spirit when her job offer was retracted by the company as a result of the hit COVID-19 pandemic. https://youtu.be/CScErmvOjuw @myksm @PMOMalaysia @jpmgov_ @MOFmalaysia","News, Malaysia"
